2025-12-21T23:26:27,016 [main] INFO  org.apache.spark.deploy.master.Master [] - Started daemon with process name: 43@1bde61be40a8
2025-12-21T23:26:27,372 [main] INFO  org.apache.spark.SecurityManager [] - Changing view acls groups to: 
2025-12-21T23:26:27,373 [main] INFO  org.apache.spark.SecurityManager [] - Changing modify acls groups to: 
2025-12-21T23:26:27,374 [main] INFO  org.apache.spark.SecurityManager [] - SecurityManager: authentication disabled; ui acls disabled; users with view permissions: spark; groups with view permissions: EMPTY; users with modify permissions: spark; groups with modify permissions: EMPTY
2025-12-21T23:26:27,456 [main] INFO  org.apache.spark.SecurityManager [] - Changing view acls to: spark
2025-12-21T23:26:27,457 [main] INFO  org.apache.spark.SecurityManager [] - Changing modify acls to: spark
2025-12-21T23:26:27,459 [main] INFO  org.apache.spark.SecurityManager [] - Changing view acls groups to: 
2025-12-21T23:26:27,462 [main] INFO  org.apache.spark.SecurityManager [] - Changing modify acls groups to: 
2025-12-21T23:26:27,463 [main] INFO  org.apache.spark.SecurityManager [] - SecurityManager: authentication disabled; ui acls disabled; users with view permissions: spark; groups with view permissions: EMPTY; users with modify permissions: spark; groups with modify permissions: EMPTY
2025-12-21T23:26:27,524 [main] WARN  org.apache.hadoop.util.NativeCodeLoader [] - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2025-12-21T23:26:27,664 [main] WARN  org.apache.hadoop.util.NativeCodeLoader [] - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2025-12-21T23:26:27,665 [main] WARN  org.apache.hadoop.util.NativeCodeLoader [] - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2025-12-21T23:26:27,812 [main] WARN  org.apache.hadoop.util.NativeCodeLoader [] - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2025-12-21T23:26:28,195 [main] INFO  org.apache.spark.util.Utils [] - Successfully started service 'sparkMaster' on port 7077.
2025-12-21T23:26:28,222 [dispatcher-event-loop-1] INFO  org.apache.spark.deploy.master.Master [] - Starting Spark master at spark://1bde61be40a8:7077
2025-12-21T23:26:28,230 [dispatcher-event-loop-1] INFO  org.apache.spark.deploy.master.Master [] - Running Spark version 3.5.0
2025-12-21T23:26:28,261 [main] INFO  org.apache.spark.util.Utils [] - Successfully started service 'sparkWorker' on port 38813.
2025-12-21T23:26:28,264 [main] INFO  org.apache.spark.deploy.worker.Worker [] - Worker decommissioning not enabled.
2025-12-21T23:26:28,278 [main] INFO  org.apache.spark.util.Utils [] - Successfully started service 'sparkWorker' on port 42003.
2025-12-21T23:26:28,281 [main] INFO  org.apache.spark.deploy.worker.Worker [] - Worker decommissioning not enabled.
2025-12-21T23:26:28,283 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.util.log [] - Logging initialized @2961ms to org.sparkproject.jetty.util.log.Slf4jLog
2025-12-21T23:26:28,335 [main] INFO  org.apache.spark.util.Utils [] - Successfully started service 'sparkWorker' on port 40341.
2025-12-21T23:26:28,340 [dispatcher-event-loop-1] INFO  org.apache.spark.ui.JettyUtils [] - Start Jetty 0.0.0.0:8080 for MasterUI
2025-12-21T23:26:28,341 [main] INFO  org.apache.spark.deploy.worker.Worker [] - Worker decommissioning not enabled.
2025-12-21T23:26:28,357 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.Server [] - jetty-9.4.52.v20230823; built: 2023-08-23T19:29:37.669Z; git: abdcda73818a1a2c705da276edb0bf6581e7997e; jvm 17.0.10+13-LTS
2025-12-21T23:26:28,384 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.Server [] - Started @3062ms
2025-12-21T23:26:28,463 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.AbstractConnector [] - Started ServerConnector@3d417ba4{HTTP/1.1, (http/1.1)}{0.0.0.0:8080}
2025-12-21T23:26:28,464 [dispatcher-event-loop-1] INFO  org.apache.spark.util.Utils [] - Successfully started service 'MasterUI' on port 8080.
2025-12-21T23:26:28,522 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@433d02c6{/app,null,AVAILABLE,@Spark}
2025-12-21T23:26:28,531 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@50d28d8f{/app/json,null,AVAILABLE,@Spark}
2025-12-21T23:26:28,534 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@39379c8c{/,null,AVAILABLE,@Spark}
2025-12-21T23:26:28,538 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@30667d91{/json,null,AVAILABLE,@Spark}
2025-12-21T23:26:28,549 [dispatcher-event-loop-1] INFO  org.apache.spark.deploy.worker.Worker [] - Starting Spark worker 172.21.0.4:38813 with 2 cores, 3.0 GiB RAM
2025-12-21T23:26:28,556 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@262898ba{/static,null,AVAILABLE,@Spark}
2025-12-21T23:26:28,561 [dispatcher-event-loop-1] INFO  org.apache.spark.deploy.worker.Worker [] - Running Spark version 3.5.0
2025-12-21T23:26:28,559 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@162f23d9{/app/kill,null,AVAILABLE,@Spark}
2025-12-21T23:26:28,563 [dispatcher-event-loop-1] INFO  org.apache.spark.deploy.worker.Worker [] - Spark home: /opt/bitnami/spark
2025-12-21T23:26:28,566 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@345d8f34{/driver/kill,null,AVAILABLE,@Spark}
2025-12-21T23:26:28,570 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@ce85768{/workers/kill,null,AVAILABLE,@Spark}
2025-12-21T23:26:28,575 [dispatcher-event-loop-1] INFO  org.apache.spark.deploy.master.ui.MasterWebUI [] - Bound MasterWebUI to 0.0.0.0, and started at http://1bde61be40a8:8080
2025-12-21T23:26:28,599 [dispatcher-event-loop-1] INFO  org.apache.spark.deploy.worker.Worker [] - Starting Spark worker 172.21.0.5:42003 with 2 cores, 3.0 GiB RAM
2025-12-21T23:26:28,605 [dispatcher-event-loop-1] INFO  org.apache.spark.resource.ResourceUtils [] - ==============================================================
2025-12-21T23:26:28,606 [dispatcher-event-loop-1] INFO  org.apache.spark.resource.ResourceUtils [] - No custom resources configured for spark.worker.
2025-12-21T23:26:28,608 [dispatcher-event-loop-1] INFO  org.apache.spark.resource.ResourceUtils [] - ==============================================================
2025-12-21T23:26:28,608 [dispatcher-event-loop-1] INFO  org.apache.spark.deploy.worker.Worker [] - Running Spark version 3.5.0
2025-12-21T23:26:28,609 [dispatcher-event-loop-1] INFO  org.apache.spark.deploy.worker.Worker [] - Spark home: /opt/bitnami/spark
2025-12-21T23:26:28,639 [dispatcher-event-loop-1] INFO  org.apache.spark.resource.ResourceUtils [] - ==============================================================
2025-12-21T23:26:28,639 [dispatcher-event-loop-1] INFO  org.apache.spark.resource.ResourceUtils [] - No custom resources configured for spark.worker.
2025-12-21T23:26:28,640 [dispatcher-event-loop-1] INFO  org.apache.spark.resource.ResourceUtils [] - ==============================================================
2025-12-21T23:26:28,669 [dispatcher-event-loop-1] INFO  org.apache.spark.deploy.worker.Worker [] - Starting Spark worker 172.21.0.6:40341 with 2 cores, 3.0 GiB RAM
2025-12-21T23:26:28,679 [dispatcher-event-loop-1] INFO  org.apache.spark.deploy.worker.Worker [] - Running Spark version 3.5.0
2025-12-21T23:26:28,680 [dispatcher-event-loop-1] INFO  org.apache.spark.deploy.worker.Worker [] - Spark home: /opt/bitnami/spark
2025-12-21T23:26:28,701 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.util.log [] - Logging initialized @3387ms to org.sparkproject.jetty.util.log.Slf4jLog
2025-12-21T23:26:28,710 [dispatcher-event-loop-1] INFO  org.apache.spark.resource.ResourceUtils [] - ==============================================================
2025-12-21T23:26:28,711 [dispatcher-event-loop-1] INFO  org.apache.spark.resource.ResourceUtils [] - No custom resources configured for spark.worker.
2025-12-21T23:26:28,712 [dispatcher-event-loop-1] INFO  org.apache.spark.resource.ResourceUtils [] - ==============================================================
2025-12-21T23:26:28,714 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.util.log [] - Logging initialized @3424ms to org.sparkproject.jetty.util.log.Slf4jLog
2025-12-21T23:26:28,784 [dispatcher-event-loop-1] INFO  org.apache.spark.ui.JettyUtils [] - Start Jetty 0.0.0.0:8081 for WorkerUI
2025-12-21T23:26:28,794 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.util.log [] - Logging initialized @3356ms to org.sparkproject.jetty.util.log.Slf4jLog
2025-12-21T23:26:28,805 [dispatcher-event-loop-1] INFO  org.apache.spark.ui.JettyUtils [] - Start Jetty 0.0.0.0:8081 for WorkerUI
2025-12-21T23:26:28,814 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.Server [] - jetty-9.4.52.v20230823; built: 2023-08-23T19:29:37.669Z; git: abdcda73818a1a2c705da276edb0bf6581e7997e; jvm 17.0.10+13-LTS
2025-12-21T23:26:28,831 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.Server [] - jetty-9.4.52.v20230823; built: 2023-08-23T19:29:37.669Z; git: abdcda73818a1a2c705da276edb0bf6581e7997e; jvm 17.0.10+13-LTS
2025-12-21T23:26:28,844 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@1c9eb27c{/metrics/master/json,null,AVAILABLE,@Spark}
2025-12-21T23:26:28,849 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@76d62e4b{/metrics/applications/json,null,AVAILABLE,@Spark}
2025-12-21T23:26:28,853 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.Server [] - Started @3565ms
2025-12-21T23:26:28,865 [dispatcher-event-loop-1] INFO  org.apache.spark.ui.JettyUtils [] - Start Jetty 0.0.0.0:8081 for WorkerUI
2025-12-21T23:26:28,879 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.Server [] - Started @3567ms
2025-12-21T23:26:28,881 [dispatcher-event-loop-1] INFO  org.apache.spark.deploy.master.Master [] - I have been elected leader! New state: ALIVE
2025-12-21T23:26:28,894 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.Server [] - jetty-9.4.52.v20230823; built: 2023-08-23T19:29:37.669Z; git: abdcda73818a1a2c705da276edb0bf6581e7997e; jvm 17.0.10+13-LTS
2025-12-21T23:26:28,919 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.AbstractConnector [] - Started ServerConnector@2a3c68b8{HTTP/1.1, (http/1.1)}{0.0.0.0:8081}
2025-12-21T23:26:28,919 [dispatcher-event-loop-1] INFO  org.apache.spark.util.Utils [] - Successfully started service 'WorkerUI' on port 8081.
2025-12-21T23:26:28,923 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.Server [] - Started @3486ms
2025-12-21T23:26:28,939 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.AbstractConnector [] - Started ServerConnector@2a3c68b8{HTTP/1.1, (http/1.1)}{0.0.0.0:8081}
2025-12-21T23:26:28,939 [dispatcher-event-loop-1] INFO  org.apache.spark.util.Utils [] - Successfully started service 'WorkerUI' on port 8081.
2025-12-21T23:26:28,961 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@2d210f40{/logPage,null,AVAILABLE,@Spark}
2025-12-21T23:26:28,965 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@14239357{/logPage/json,null,AVAILABLE,@Spark}
2025-12-21T23:26:28,966 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@e10bc8f{/,null,AVAILABLE,@Spark}
2025-12-21T23:26:28,971 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@5f984594{/json,null,AVAILABLE,@Spark}
2025-12-21T23:26:28,979 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.AbstractConnector [] - Started ServerConnector@767ccd34{HTTP/1.1, (http/1.1)}{0.0.0.0:8081}
2025-12-21T23:26:28,979 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@2d210f40{/logPage,null,AVAILABLE,@Spark}
2025-12-21T23:26:28,980 [dispatcher-event-loop-1] INFO  org.apache.spark.util.Utils [] - Successfully started service 'WorkerUI' on port 8081.
2025-12-21T23:26:28,984 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@14239357{/logPage/json,null,AVAILABLE,@Spark}
2025-12-21T23:26:28,986 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@5b8b856d{/static,null,AVAILABLE,@Spark}
2025-12-21T23:26:28,986 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@e10bc8f{/,null,AVAILABLE,@Spark}
2025-12-21T23:26:28,988 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@39b6b4d3{/log,null,AVAILABLE,@Spark}
2025-12-21T23:26:28,989 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@5f984594{/json,null,AVAILABLE,@Spark}
2025-12-21T23:26:28,993 [dispatcher-event-loop-1] INFO  org.apache.spark.deploy.worker.ui.WorkerWebUI [] - Bound WorkerWebUI to 0.0.0.0, and started at http://3f9623515a95:8081
2025-12-21T23:26:28,997 [worker-register-master-threadpool-0] INFO  org.apache.spark.deploy.worker.Worker [] - Connecting to master spark-master:7077...
2025-12-21T23:26:29,001 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@5b8b856d{/static,null,AVAILABLE,@Spark}
2025-12-21T23:26:29,003 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@39b6b4d3{/log,null,AVAILABLE,@Spark}
2025-12-21T23:26:29,007 [dispatcher-event-loop-1] INFO  org.apache.spark.deploy.worker.ui.WorkerWebUI [] - Bound WorkerWebUI to 0.0.0.0, and started at http://1b3c1c32cfa1:8081
2025-12-21T23:26:29,011 [worker-register-master-threadpool-0] INFO  org.apache.spark.deploy.worker.Worker [] - Connecting to master spark-master:7077...
2025-12-21T23:26:29,021 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@50872cf1{/metrics/json,null,AVAILABLE,@Spark}
2025-12-21T23:26:29,022 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@10cee36d{/logPage,null,AVAILABLE,@Spark}
2025-12-21T23:26:29,029 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@17d42af8{/logPage/json,null,AVAILABLE,@Spark}
2025-12-21T23:26:29,031 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@3cfd4d40{/,null,AVAILABLE,@Spark}
2025-12-21T23:26:29,036 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@51444d00{/json,null,AVAILABLE,@Spark}
2025-12-21T23:26:29,040 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@50872cf1{/metrics/json,null,AVAILABLE,@Spark}
2025-12-21T23:26:29,053 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@4c898067{/static,null,AVAILABLE,@Spark}
2025-12-21T23:26:29,056 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@21cdc685{/log,null,AVAILABLE,@Spark}
2025-12-21T23:26:29,059 [dispatcher-event-loop-1] INFO  org.apache.spark.deploy.worker.ui.WorkerWebUI [] - Bound WorkerWebUI to 0.0.0.0, and started at http://6cc12a12e10d:8081
2025-12-21T23:26:29,064 [worker-register-master-threadpool-0] INFO  org.apache.spark.deploy.worker.Worker [] - Connecting to master spark-master:7077...
2025-12-21T23:26:29,087 [netty-rpc-connection-0] INFO  org.apache.spark.network.client.TransportClientFactory [] - Successfully created connection to spark-master/172.21.0.3:7077 after 49 ms (0 ms spent in bootstraps)
2025-12-21T23:26:29,098 [netty-rpc-connection-0] INFO  org.apache.spark.network.client.TransportClientFactory [] - Successfully created connection to spark-master/172.21.0.3:7077 after 56 ms (0 ms spent in bootstraps)
2025-12-21T23:26:29,109 [dispatcher-event-loop-1] INFO  org.sparkproject.jetty.server.handler.ContextHandler [] - Started o.s.j.s.ServletContextHandler@3417fc37{/metrics/json,null,AVAILABLE,@Spark}
2025-12-21T23:26:29,167 [netty-rpc-connection-0] INFO  org.apache.spark.network.client.TransportClientFactory [] - Successfully created connection to spark-master/172.21.0.3:7077 after 57 ms (0 ms spent in bootstraps)
2025-12-21T23:26:29,280 [dispatcher-event-loop-5] INFO  org.apache.spark.deploy.master.Master [] - Registering worker 172.21.0.6:40341 with 2 cores, 3.0 GiB RAM
2025-12-21T23:26:29,297 [dispatcher-event-loop-5] INFO  org.apache.spark.deploy.master.Master [] - Registering worker 172.21.0.5:42003 with 2 cores, 3.0 GiB RAM
2025-12-21T23:26:29,300 [dispatcher-event-loop-5] INFO  org.apache.spark.deploy.master.Master [] - Registering worker 172.21.0.4:38813 with 2 cores, 3.0 GiB RAM
2025-12-21T23:26:29,303 [dispatcher-event-loop-6] INFO  org.apache.spark.deploy.worker.Worker [] - Successfully registered with master spark://1bde61be40a8:7077
2025-12-21T23:26:29,312 [dispatcher-event-loop-6] INFO  org.apache.spark.deploy.worker.Worker [] - Successfully registered with master spark://1bde61be40a8:7077
2025-12-21T23:26:29,315 [dispatcher-event-loop-7] INFO  org.apache.spark.deploy.worker.Worker [] - Successfully registered with master spark://1bde61be40a8:7077
2025-12-21T23:30:53,750 [dispatcher-event-loop-0] INFO  org.apache.spark.deploy.master.Master [] - 172.21.0.4:39864 got disassociated, removing it.
2025-12-21T23:30:53,752 [dispatcher-event-loop-0] INFO  org.apache.spark.deploy.master.Master [] - 172.21.0.5:52668 got disassociated, removing it.
2025-12-21T23:30:53,752 [dispatcher-event-loop-0] INFO  org.apache.spark.deploy.master.Master [] - 172.21.0.4:38813 got disassociated, removing it.
2025-12-21T23:30:53,753 [dispatcher-event-loop-0] INFO  org.apache.spark.deploy.master.Master [] - Removing worker worker-20251221232628-172.21.0.4-38813 on 172.21.0.4:38813
2025-12-21T23:30:53,755 [dispatcher-event-loop-0] INFO  org.apache.spark.deploy.master.Master [] - Telling app of lost worker: worker-20251221232628-172.21.0.4-38813
2025-12-21T23:30:53,758 [dispatcher-event-loop-0] INFO  org.apache.spark.deploy.master.Master [] - 172.21.0.6:42840 got disassociated, removing it.
2025-12-21T23:30:53,758 [dispatcher-event-loop-0] INFO  org.apache.spark.deploy.master.Master [] - 172.21.0.5:42003 got disassociated, removing it.
2025-12-21T23:30:53,759 [dispatcher-event-loop-0] INFO  org.apache.spark.deploy.master.Master [] - Removing worker worker-20251221232628-172.21.0.5-42003 on 172.21.0.5:42003
2025-12-21T23:30:53,759 [dispatcher-event-loop-0] INFO  org.apache.spark.deploy.master.Master [] - Telling app of lost worker: worker-20251221232628-172.21.0.5-42003
2025-12-21T23:30:53,759 [dispatcher-event-loop-0] INFO  org.apache.spark.deploy.master.Master [] - 172.21.0.6:40341 got disassociated, removing it.
2025-12-21T23:30:53,759 [dispatcher-event-loop-0] INFO  org.apache.spark.deploy.master.Master [] - Removing worker worker-20251221232628-172.21.0.6-40341 on 172.21.0.6:40341
2025-12-21T23:30:53,759 [dispatcher-event-loop-0] INFO  org.apache.spark.deploy.master.Master [] - Telling app of lost worker: worker-20251221232628-172.21.0.6-40341
2025-12-21T23:31:20,606 [main] INFO  org.apache.spark.deploy.master.Master [] - Started daemon with process name: 62@cc585e771d35
2025-12-21T23:31:20,624 [main] INFO  org.apache.spark.util.SignalUtils [] - Registering signal handler for TERM
2025-12-21T23:31:20,626 [main] INFO  org.apache.spark.util.SignalUtils [] - Registering signal handler for HUP
2025-12-21T23:31:20,627 [main] INFO  org.apache.spark.util.SignalUtils [] - Registering signal handler for INT
2025-12-21T23:31:20,741 [main] INFO  org.apache.spark.deploy.worker.Worker [] - Started daemon with process name: 60@84d6459cd6e4
2025-12-21T23:31:20,753 [main] INFO  org.apache.spark.util.SignalUtils [] - Registering signal handler for TERM
2025-12-21T23:31:20,754 [main] INFO  org.apache.spark.util.SignalUtils [] - Registering signal handler for HUP
2025-12-21T23:31:20,755 [main] INFO  org.apache.spark.util.SignalUtils [] - Registering signal handler for INT
2025-12-21T23:31:20,927 [main] INFO  org.apache.spark.deploy.worker.Worker [] - Started daemon with process name: 60@42f275a4bb58
2025-12-21T23:31:20,944 [main] INFO  org.apache.spark.util.SignalUtils [] - Registering signal handler for TERM
2025-12-21T23:31:20,945 [main] INFO  org.apache.spark.util.SignalUtils [] - Registering signal handler for HUP
2025-12-21T23:31:20,945 [main] INFO  org.apache.spark.util.SignalUtils [] - Registering signal handler for INT
2025-12-21T23:31:20,946 [main] INFO  org.apache.spark.SecurityManager [] - Changing view acls to: spark
2025-12-21T23:31:20,947 [main] INFO  org.apache.spark.SecurityManager [] - Changing modify acls to: spark
2025-12-21T23:31:20,949 [main] INFO  org.apache.spark.SecurityManager [] - Changing view acls groups to: 
2025-12-21T23:31:20,950 [main] INFO  org.apache.spark.SecurityManager [] - Changing modify acls groups to: 
2025-12-21T23:31:20,952 [main] INFO  org.apache.spark.SecurityManager [] - SecurityManager: authentication disabled; ui acls disabled; users with view permissions: spark; groups with view permissions: EMPTY; users with modify permissions: spark; groups with modify permissions: EMPTY
2025-12-21T23:31:21,039 [main] INFO  org.apache.spark.SecurityManager [] - Changing view acls to: spark
2025-12-21T23:31:21,041 [main] INFO  org.apache.spark.SecurityManager [] - Changing modify acls to: spark
2025-12-21T23:31:21,042 [main] INFO  org.apache.spark.SecurityManager [] - Changing view acls groups to: 
2025-12-21T23:31:21,043 [main] INFO  org.apache.spark.SecurityManager [] - Changing modify acls groups to: 
2025-12-21T23:31:21,044 [main] INFO  org.apache.spark.SecurityManager [] - SecurityManager: authentication disabled; ui acls disabled; users with view permissions: spark; groups with view permissions: EMPTY; users with modify permissions: spark; groups with modify permissions: EMPTY
2025-12-21T23:31:21,150 [main] INFO  org.apache.spark.deploy.worker.Worker [] - Started daemon with process name: 60@23588c79675c
2025-12-21T23:31:21,168 [main] INFO  org.apache.spark.util.SignalUtils [] - Registering signal handler for TERM
2025-12-21T23:31:21,170 [main] INFO  org.apache.spark.util.SignalUtils [] - Registering signal handler for HUP
2025-12-21T23:31:21,171 [main] INFO  org.apache.spark.util.SignalUtils [] - Registering signal handler for INT
2025-12-21T23:31:21,174 [main] WARN  org.apache.hadoop.util.NativeCodeLoader [] - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2025-12-21T23:31:21,280 [main] WARN  org.apache.hadoop.util.NativeCodeLoader [] - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2025-12-21T23:31:21,324 [main] INFO  org.apache.spark.SecurityManager [] - Changing view acls to: spark
2025-12-21T23:31:21,328 [main] INFO  org.apache.spark.SecurityManager [] - Changing modify acls to: spark
2025-12-21T23:31:21,331 [main] INFO  org.apache.spark.SecurityManager [] - Changing view acls groups to: 
